video_id,video_title,published_at,channel_id,channel_title,video_duration,video_view_count,video_likes,video_dislikes,video_comments,video_category_id,video_live_streaming
BOaaqfmffAM,I Watched The Johnny Depp vs Amber Heard Trial So You Don't Have To,2022-04-22T12:59:28Z,UCmDTrq0LNgPodDOFZiSbsww,xQc,PT29M16S,713643,24003,0,1806,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
mE_vG9qYENM,I Agree with Dunkey on Video Game Pricing,2021-08-16T13:00:30Z,UCmDTrq0LNgPodDOFZiSbsww,xQc,PT13M4S,708734,24133,0,913,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
ajbEeAF6xDc,I Went Through The Pokimane & Jidion Drama So You Don't Have To,2022-01-15T05:56:38Z,UCmDTrq0LNgPodDOFZiSbsww,xQc,PT10M58S,702587,19336,0,3523,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
yJe3XjPDm_8,xQc's Last Stream on NoPixel GTA that got him Banned Permanently,2021-05-24T03:45:34Z,UCmDTrq0LNgPodDOFZiSbsww,xQc,PT1H14M21S,700437,18567,0,3485,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
egTZZhFeWwQ,"I Went Through The Ninja, Pokimane & Jidion Drama So You Don't Have To",2022-01-18T03:11:04Z,UCmDTrq0LNgPodDOFZiSbsww,xQc,PT26M8S,694605,20128,0,3507,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
hmBzXUqBpy8,xQc Makes A Cop Killing Base That Works Perfectly,2021-12-13T18:08:35Z,UCmDTrq0LNgPodDOFZiSbsww,xQc,PT31M35S,688107,19623,0,703,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
gTjFRAUvFus,IT'S FINALLY HERE! - Playing Overwatch 2 For The First Time!,2022-04-26T23:45:29Z,UCmDTrq0LNgPodDOFZiSbsww,xQc,PT24M17S,685127,16903,0,1288,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
9_TiseJLcE0,"xQc Reacts To ""The Psychology of Prince Andrew"" | JCS Criminal Psychology",2021-08-11T23:54:13Z,UCmDTrq0LNgPodDOFZiSbsww,xQc,PT32M36S,683659,17451,0,1137,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
6XceN2q2gI0,This Is All They Have On Johnny Depp?! - Johnny Depp vs Amber Heard Trial,2022-04-23T13:28:23Z,UCmDTrq0LNgPodDOFZiSbsww,xQc,PT36M15S,682801,21486,0,1486,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
rDYODhKtFwo,xQc Reacts to Glitterbomb Trap Catches Phone Scammer (who gets arrested) | Mark Rober,2021-03-19T19:00:59Z,UCmDTrq0LNgPodDOFZiSbsww,xQc,PT26M12S,679559,26392,0,907,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
XY2m7PlBq2s,"I Played A $1 Million Poker Tournament Ft. MrBeast, Ludwig, Ninja, Hellmuth, Botez, Keating",2022-05-03T03:56:38Z,UCmDTrq0LNgPodDOFZiSbsww,xQc,PT37M12S,677518,16642,0,1393,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
viimfQi_pUw,Billie Eilish - Ocean Eyes (Official Music Video),2016-03-24T15:46:50Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT3M21S,437934252,5836055,0,164574,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Ah0Ys50CqO8,Billie Eilish - you should see me in a crown (Vertical Video),2018-08-10T17:00:15Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT3M1S,269903179,4418534,0,163091,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
2pnXjQCegVc,Billie Eilish - bad guy (with Justin Bieber) [Audio],2019-07-11T19:10:16Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT3M15S,46902144,2033664,0,135072,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
ZlvfYmfefSI,Billie Eilish - NOT MY RESPONSIBILITY - a short film,2020-05-26T23:52:47Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT3M42S,38247537,2885214,0,158298,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
_JGGLJMpVks,Billie Eilish - TV (Official Lyric Video),2022-07-21T16:01:50Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT4M42S,36366327,691225,0,18124,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
FQ0iq10ULNA,Billie Eilish - Six Feet Under,2016-07-01T04:10:33Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT3M14S,33116455,537236,0,10080,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
kOIVaJgv5zE,Billie Eilish - A Snippet into Billie's Mind (Artist Spotlight Stories),2019-05-28T19:00:07Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT6M34S,25557218,335636,0,15343,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
KRntP-q_R9s,Billie Eilish - bad guy (Vertical Video),2019-08-15T20:58:19Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT3M13S,23039527,1002981,0,34773,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
MgdG91aCsPU,Billie Eilish - everything i wanted (LIVE FROM MEXICO CITY),2019-12-12T17:00:16Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT4M14S,21955638,635674,0,17796,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
wjj2upnfBI0,Billie Eilish - lovely (with Khalid) Audio,2018-04-19T18:10:46Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT3M21S,19253699,333152,0,9295,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
es0Y8ikir1k,Billie Eilish and Simone Midby do Aerial Silks at Foshay performance,2014-02-17T00:24:59Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT3M36S,18608215,816591,0,32230,1,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
b_em8lNLJXc,hahahahaha,2019-01-28T22:04:18Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT17S,17814354,1569876,0,61213,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
W2_HBg2km3U,"WHEN WE ALL FALL ASLEEP, TOUR - Verified Fan Ticket Instructions",2019-02-04T15:16:48Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT27S,16178528,1613765,0,37896,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
66TYJJObd6E,Happier Than Ever,2021-04-26T16:00:27Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT15S,14081191,1415956,0,68060,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
onT3z0lCZz8,Billie Eilish - The 30th (Official Lyric Video),2022-07-21T16:01:55Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT3M37S,12499333,473174,0,17460,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
U0jmgLaNL-Y,Billie Eilish - Watch (Acoustic) | Up Next,2018-03-28T16:58:12Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT3M23S,12127182,282182,0,5738,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Ie2Xv2dD1Bg,Billie Eilish - listen before i go (LIVE FROM THE STEVE JOBS THEATER),2019-12-19T22:04:33Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT4M32S,10401401,357494,0,12817,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
PebrOQm_SZQ,Billie Eilish - Billie Bossa Nova (Acoustic),2021-12-20T18:45:40Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT3M,8900592,444195,0,13642,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
vuXDX8AQFZ8,Billie Eilish – Documentary | Up Next,2018-05-07T16:20:18Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT8M43S,7859447,481977,0,13890,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
kvo_R9eKpVc,A Snippet into Billie’s Mind - bury a friend,2019-02-22T23:25:36Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT3M31S,5737884,408270,0,13071,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
b-5Ugpc22mE,Billie Eilish - my future (Prime Day Show x Billie Eilish),2021-06-17T23:33:41Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,PT3M17S,5653498,498967,0,28913,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
